HospitalName,ServiceKey,AverageWaitingTime_Speciality_Priority_Institution,MonthPortuguese,Year,NumberOfPeople
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",9,210,,2024,470
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",13,15,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",13,0,,2024,15
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",13,110,,2024,253
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",13,233,,2024,394
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",14,0,,2024,12
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",16,58,,2024,25
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",16,0,,2024,556
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",16,250,,2024,3328
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",17,0,,2024,19
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",18,0,,2024,4
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",19,52,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",19,53,,2024,6
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",19,0,,2024,10
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",19,104,,2024,253
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",20,40,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",20,0,,2024,17
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",20,98,,2024,118
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",23,0,,2024,15
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",23,141,,2024,175
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",26,0,,2024,0
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",26,19,,2024,6
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",26,0,,2024,12
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",26,27,,2024,30
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",39,14,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",39,45,,2024,16
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",46,57,,2024,0
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",46,49,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",46,0,,2024,3
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",49,0,,2024,3
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",49,36,,2024,7
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",50,62,,2024,0
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",50,118,,2024,5
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",50,183,,2024,24
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",50,0,,2024,39
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",68,4,,2024,0
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",72,0,,2024,2
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",92,16,,2024,0
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",92,0,,2024,12
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",92,105,,2024,772
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",98,0,,2024,4
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",98,139,,2024,9
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",99,58,,2024,25
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",99,0,,2024,556
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",99,250,,2024,3328
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",100,0,,2024,19
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",101,15,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",101,0,,2024,15
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",101,110,,2024,253
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",101,233,,2024,394
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",102,0,,2024,42
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",102,64,,2024,82
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",102,210,,2024,470
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",103,57,,2024,0
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",103,49,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",103,0,,2024,3
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",108,0,,2024,3
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",108,36,,2024,7
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",126,0,,2024,12
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",127,40,,2024,1
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",127,0,,2024,17
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",127,98,,2024,118
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",128,0,,2024,15
"Hospital Nossa Senhora da Graça - Tomar (Centro Hospitalar Médio Tejo, EPE)",128,141,,2024,175
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",1,35,,2024,3
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",1,0,,2024,11
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",1,55,,2024,76
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",2,16,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",2,0,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",2,23,,2024,7
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",2,92,,2024,515
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",3,11,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",3,0,,2024,14
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",3,61,,2024,28
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",5,14,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",5,30,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",5,0,,2024,15
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",5,105,,2024,169
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",7,0,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",7,0,,2024,8
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",7,27,,2024,9
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",7,161,,2024,459
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",8,0,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",8,18,,2024,3
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",9,43,,2024,14
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",9,0,,2024,34
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",9,226,,2024,497
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",13,0,,2024,3
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",13,50,,2024,22
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",13,413,,2024,1167
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",14,8,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",14,13,,2024,6
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",14,166,,2024,461
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",16,15,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",16,271,,2024,238
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",16,0,,2024,1283
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",17,18,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",17,22,,2024,2
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",17,0,,2024,16
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",17,99,,2024,523
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",18,0,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",18,29,,2024,10
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",18,113,,2024,151
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",19,21,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",19,20,,2024,3
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",19,0,,2024,17
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",19,52,,2024,43
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",20,14,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",20,0,,2024,8
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",20,155,,2024,299
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",22,0,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",22,58,,2024,33
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",26,12,,2024,2
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",26,28,,2024,6
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",26,57,,2024,12
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",30,0,,2024,5
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",30,37,,2024,10
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",39,125,,2024,29
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",40,56,,2024,3
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",40,0,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",40,18,,2024,6
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",41,9.333333333333334,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",41,0,,2024,11
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",46,22,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",47,173,,2024,7
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",49,10,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",49,0,,2024,6
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",49,15,,2024,9
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",49,30,,2024,105
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",67,11,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",67,21,,2024,2
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",67,12,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",92,16,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",92,0,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",92,23,,2024,7
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",92,92,,2024,515
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",98,0,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",98,0,,2024,8
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",98,27,,2024,9
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",98,161,,2024,459
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",99,15,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",99,271,,2024,238
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",99,0,,2024,1283
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",100,18,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",100,22,,2024,2
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",100,0,,2024,16
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",100,99,,2024,523
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",101,0,,2024,3
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",101,50,,2024,22
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",101,413,,2024,1167
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",102,43,,2024,14
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",102,0,,2024,34
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",102,226,,2024,497
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",103,22,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",108,10,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",108,0,,2024,6
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",108,15,,2024,9
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",108,30,,2024,105
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",109,11,,2024,1
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",109,21,,2024,2
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",109,12,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",126,8,,2024,0
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",126,13,,2024,6
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",126,166,,2024,461
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",127,14,,2024,4
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",127,0,,2024,8
"Hospital Nossa Senhora do Rosário (Centro Hospitalar Barreiro Montijo, EPE)",127,155,,2024,299
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",1,0,,2024,2
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",1,0,,2024,4
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",1,140,,2024,31
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",2,58,,2024,2
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",2,42,,2024,4
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",2,0,,2024,5
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",2,153,,2024,394
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",5,0,,2024,12
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",5,214,,2024,356
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",7,179,,2024,6
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",7,0,,2024,29
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",7,195,,2024,584
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",9,0,,2024,3
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",9,235,,2024,270
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",10,114,,2024,13
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",13,78,,2024,1
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",13,0,,2024,3
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",13,199,,2024,698
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",14,115,,2024,0
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",14,0,,2024,4
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",14,183,,2024,225
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",16,27,,2024,2
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",16,0,,2024,18
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",16,172,,2024,1017
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",17,0,,2024,13
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",17,312,,2024,5503
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",18,98,,2024,0
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",18,99,,2024,4
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",18,0,,2024,16
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",19,77,,2024,0
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",19,227,,2024,73
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",19,0,,2024,287
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",20,26,,2024,0
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",20,0,,2024,1
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",20,149,,2024,47
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",23,51,,2024,1
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",23,0,,2024,8
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",23,146,,2024,68
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",26,0,,2024,3
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",26,133,,2024,10
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",26,162,,2024,136
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",28,0,,2024,1
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",28,213,,2024,37
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",28,287,,2024,183
"Hospital Padre Américo - Vale do Sousa (Centro Hospitalar Tâmega e Sousa, EPE)",30,0,,2024,17
